Host Id,Host Since,Namefixed ,Name,Neighbourhood ,Property Type,Review Scores Rating (bin),Room Type,Zipcode,Beds,Number of Records,Number Of Reviews,Price,Review Scores Rating
331328,31/12/2010,Alcove Studio W/ Outdoor Patio Deck,Alcove Studio w/ outdoor Patio Deck,Manhattan,Apartment,80,Entire home/apt,10035,2,1,23,125,83
331328,31/12/2010,Brownstone Apartment,Brownstone apartment,Manhattan,Apartment,85,Entire home/apt,10035,2,1,66,153,88
331579,31/12/2010,Great Room With Good Amenities,Great Room with Good Amenities,Brooklyn,Apartment,100,Private room,11221,1,1,3,60,100
331589,31/12/2010,Ideally Located  Whole Apartment,IDEALLY LOCATED - WHOLE APARTMENT,Brooklyn,Apartment,95,Entire home/apt,11217,1,1,56,150,95
332189,1/1/2011,Soha ComfortBy Nw Central Park,SoHa comfort-by NW Central Park,Manhattan,Bed & Breakfast,90,Private room,10026,1,1,49,125,94
332909,2/1/2011,Ues Manhattan Furnished Studio,UES Manhattan Furnished Studio,Manhattan,Apartment,90,Entire home/apt,10065,2,1,39,100,91
333027,2/1/2011,Lady Liberty/Hudson Views WTerrace,Lady Liberty/Hudson Views w.Terrace,Manhattan,Apartment,85,Entire home/apt,10280,3,1,21,200,85
333145,2/1/2011,Tranquil Large Bedroom In Nyc Apt,Tranquil large bedroom in NYC Apt,Manhattan,Apartment,90,Private room,10025,1,1,49,115,94
333630,3/1/2011,Best View Of Mnhtn In Crown Heights,Best View of Mnhtn in Crown Heights,Brooklyn,Apartment,90,Private room,11213,1,1,21,83,93
333630,3/1/2011,Crown Heights Room By Prospect Park,Crown Heights Room By Prospect Park,Brooklyn,Apartment,85,Private room,11225,1,1,10,79,89
334245,3/1/2011,Peaceful Bedroom W/Joint Nursery,Peaceful bedroom w/joint nursery,Brooklyn,House,100,Private room,11238,1,1,1,65,100
334348,3/1/2011,Breezy And Sunny East Village Nest,Breezy and Sunny East Village Nest,Manhattan,Apartment,100,Entire home/apt,10009,1,1,4,124,100
334949,4/1/2011,1½ Bedloft / Grand Piano / Balcony,1½ BedLoft / Grand Piano / Balcony,Manhattan,Apartment,95,Entire home/apt,10003,2,1,111,330,95
335272,4/1/2011,Park Slope Tree Top Quiet Apartment,Park Slope Tree Top Quiet Apartment,Brooklyn,Apartment,95,Entire home/apt,11217,1,1,39,250,96
335272,4/1/2011,Sunny Park Slope Brooklyn Cozy Room,Sunny Park Slope Brooklyn Cozy Room,Brooklyn,House,95,Private room,11217,1,1,67,84,97
335272,4/1/2011,Welcoming Park Slope Sunlit Bedroom,Welcoming Park Slope Sunlit Bedroom,Brooklyn,House,95,Private room,11217,1,1,55,105,97
335846,5/1/2011,1Br Quiet Brooklyn Brownstone Block,1br quiet Brooklyn Brownstone Block,Brooklyn,Apartment,95,Entire home/apt,11216,1,1,21,160,95
336850,6/1/2011,1 Bedroom Luxury Modern Apt Seaport,1 BEDROOM LUXURY MODERN APT SEAPORT,Manhattan,Apartment,100,Entire home/apt,10038,1,1,3,200,100
337159,6/1/2011,Amazing Prewar East Village Apt,Amazing Prewar East Village Apt,Manhattan,Apartment,100,Entire home/apt,10003,1,1,2,115,100
338921,7/1/2011,Master Bedroom In Harlem Brownstone,Master Bedroom in Harlem Brownstone,Manhattan,Apartment,95,Private room,10035,1,1,16,200,96
339075,7/1/2011,"Big, Sunny Room, Close To Park","Big, sunny room, close to park",Brooklyn,Apartment,90,Private room,11215,1,1,2,55,90
339426,8/1/2011,Park Slope Pied A Terre,Park Slope Pied a Terre,Brooklyn,Apartment,90,Entire home/apt,11215,1,1,191,89,90
339586,8/1/2011,Beautiful TurnOfTheCentury Home,Beautiful turn-of-the-century home,Staten Island,House,100,Entire home/apt,10301,3,1,4,200,100
340293,9/1/2011,Lovely 2 Bedroom Apt In Chinatown,Lovely 2 Bedroom Apt in Chinatown,Manhattan,Apartment,95,Entire home/apt,10002,2,1,8,225,95
340692,9/1/2011,"Private Room Cozy 1 Br, Greenpoint","Private room: Cozy 1 br, Greenpoint",Brooklyn,Apartment,85,Private room,11222,1,1,10,55,88
341904,10/1/2011,Cozy Chelsea Highline,Cozy Chelsea Highline,Manhattan,Apartment,95,Entire home/apt,10011,1,1,10,220,96
341981,10/1/2011,Priv Room LightFilled Apt W Gym,Priv. Room- Light-Filled Apt w Gym,Brooklyn,Apartment,100,Private room,11213,1,1,8,90,100
342231,10/1/2011,Lower East Side 2 Bedroom Broome St,Lower East Side 2 bedroom Broome St,Manhattan,Apartment,85,Entire home/apt,10002,3,1,70,350,87
342231,10/1/2011,Two Bedroom Centrally Located In Ny,Two bedroom centrally located in NY,Manhattan,Apartment,90,Entire home/apt,10016,2,1,13,340,94
342231,10/1/2011,Park Ave Room In The Center On Nyc,Park ave Room in the center on NYC,Manhattan,Apartment,90,Private room,10016,1,1,42,145,92
342253,10/1/2011,Newly Renovated 1 Bedroom Apartment,Newly Renovated 1 Bedroom Apartment,Brooklyn,Apartment,100,Entire home/apt,11235,1,1,10,100,100
342374,10/1/2011,Chic East Village Designer 2Bed,Chic East Village Designer 2bed,Manhattan,Apartment,80,Entire home/apt,10009,3,1,86,275,83
342510,10/1/2011,Charming Spacious 2Br In Park Slope,Charming spacious 2BR in Park Slope,Brooklyn,Apartment,100,Entire home/apt,11215,3,1,1,125,100
342599,10/1/2011,"Comfy, Spacious, Modern, Sweet Home","Comfy, Spacious, Modern, Sweet Home",Brooklyn,Apartment,100,Entire home/apt,11205,1,1,4,120,100
343250,11/1/2011,Beautiful Brooklyn Railroad Flat,Beautiful Brooklyn railroad flat,Brooklyn,Apartment,90,Entire home/apt,11222,2,1,2,120,90
343302,11/1/2011,Calm & Sunny Apt In Carroll Gardens,Calm & Sunny Apt in Carroll Gardens,Brooklyn,Apartment,95,Entire home/apt,11231,3,1,20,165,95
344035,11/1/2011,Large Room In Prospect Heights,Large Room in Prospect Heights,Brooklyn,House,80,Private room,11238,1,1,1,80,80
344260,12/1/2011,Sunny Charm In Greenpoint,Sunny charm in Greenpoint,Brooklyn,Apartment,90,Entire home/apt,11222,1,1,3,140,93
344453,12/1/2011,Luxury Williamsburg Ensuite Bedroom,Luxury Williamsburg Ensuite Bedroom,Brooklyn,Apartment,100,Private room,11211,1,1,3,66,100
344453,12/1/2011,Luxurious Room In Heart Of Les,Luxurious Room in Heart of LES,Manhattan,Apartment,90,Private room,10002,1,1,3,120,93
345437,12/1/2011,Architect'S2BrDuplexBklynRoof,Architect's.2BR.Duplex.Bklyn.Roof,Brooklyn,Apartment,85,Entire home/apt,11238,2,1,28,140,86
345449,12/1/2011,Cozy Bedroom In Greenpoint,Cozy bedroom in Greenpoint,Brooklyn,Apartment,100,Private room,11222,1,1,3,75,100
346044,13/1/2011,New Entire 1 Bdrm Apartment In Les,New Entire 1 bdrm Apartment in LES,Manhattan,Apartment,95,Entire home/apt,10002,1,1,5,199,96
346356,13/1/2011,Unique 3Br Triplex In Brooklyn,Unique 3BR Triplex in Brooklyn,Brooklyn,House,90,Entire home/apt,11217,3,1,12,450,93
346366,13/1/2011,Bright Large 2Room Loft Roof Deck,Bright Large 2-Room Loft Roof Deck,Brooklyn,Apartment,95,Private room,11206,1,1,2,80,96
346854,14/1/2011,Duplex In Soho With Private Terrace,Duplex in Soho with private terrace,Manhattan,Apartment,80,Private room,10012,1,1,13,125,82
347642,14/1/2011,3Br2Ba Flat Only 15 Min To Nycity,3BR2BA Flat Only 15 Min To NYCity,Brooklyn,Apartment,100,Entire home/apt,11233,4,1,1,220,100
347642,14/1/2011,Huge 2Br Flat Only 15 Min To Nycity,HUGE 2BR Flat Only 15 Min To NYCity,Brooklyn,Apartment,90,Entire home/apt,11233,3,1,38,170,90
347642,14/1/2011,New 1Br  1Ba With Private Entrance,New 1BR  1BA with Private Entrance,Brooklyn,Apartment,90,Private room,11233,1,1,35,80,94
348474,15/1/2011,Top Floor 2 Br W/ Private Roofdeck,Top Floor 2 BR w/ Private Roofdeck,Brooklyn,Apartment,95,Entire home/apt,11215,2,1,2,260,97
349357,16/1/2011,The Perfect Room Close To Us Open,The perfect room Close to US Open,Queens,Apartment,90,Private room,11368,1,1,11,65,90
350553,17/1/2011,Large Sunny Room 10 Min To Midtown,Large sunny room 10 min to Midtown,Manhattan,Apartment,65,Private room,10027,1,1,4,100,65
351947,18/1/2011,Wonderful 2 Bed Loft W City Views,wonderful 2 bed loft w city views,Brooklyn,Apartment,95,Entire home/apt,11211,2,1,48,300,97
352168,18/1/2011,"Nice Renovated Apt, Prime Location","Nice renovated apt, prime location",Manhattan,Apartment,95,Entire home/apt,10023,1,1,22,160,98
352172,18/1/2011,Big Cozy Room With Private Toilet,Big cozy room with private toilet,Queens,Apartment,75,Private room,11105,2,1,1,55,77
352230,18/1/2011,Xlarge 3 Br 2 Baths Sleeps 8,XLarge 3 br 2 baths sleeps 8,Manhattan,Apartment,90,Entire home/apt,10031,6,1,25,280,91
352341,18/1/2011,Fresh Haven Of Peace In The E V ,Fresh Haven of Peace in the E. V. ,Manhattan,Apartment,95,Private room,10009,1,1,7,85,97
352705,18/1/2011,Brownstone Writer'S Room,Brownstone Writer's Room,Brooklyn,Apartment,95,Private room,11216,2,1,8,30,95
352771,18/1/2011,Soho/Tribeca Loft Gem,Soho/Tribeca Loft Gem,Manhattan,Apartment,100,Entire home/apt,10013,1,1,4,250,100
353227,19/1/2011,Share A LightFilled Brooklyn Apt,Share a Light-filled Brooklyn Apt,Brooklyn,Apartment,100,Private room,11225,1,1,6,65,100
353903,19/1/2011,Beautiful 1Br In Greenwich Village,Beautiful 1BR in Greenwich Village,Manhattan,Apartment,100,Entire home/apt,10003,1,1,2,250,100
353965,19/1/2011,Private Br In Large Nyc Apartment,Private BR in Large NYC Apartment,Manhattan,Apartment,95,Private room,10034,1,1,46,75,99
354330,19/1/2011,"Large, Sunny Room East Village Nyc","Large, Sunny Room East Village NYC",Manhattan,Apartment,95,Private room,10003,1,1,23,81,98
354887,20/1/2011,Your Prospect Heights Garden Oasis,Your Prospect Heights Garden Oasis,Brooklyn,Apartment,95,Entire home/apt,11238,2,1,48,189,99
354908,20/1/2011,Perfectly Located West Village Apt,Perfectly Located West Village Apt.,Manhattan,Apartment,95,Entire home/apt,10014,1,1,5,250,96
354965,20/1/2011,New Bright Spacious Bk 1 Bedrm Apt,New Bright Spacious BK 1 Bedrm Apt,Brooklyn,Apartment,95,Entire home/apt,11237,2,1,9,115,97
354996,20/1/2011,A Great Place To Stay In Brooklyn,A Great Place to Stay in Brooklyn,Brooklyn,Apartment,95,Private room,11206,1,1,32,90,97
354996,20/1/2011,Holidays In Brooklyn,Holidays in Brooklyn,Brooklyn,Apartment,100,Private room,11206,1,1,3,85,100
356208,21/1/2011,Loft Studio In The East Village Nyc,LOFT STUDIO in the East Village NYC,Manhattan,Apartment,75,Entire home/apt,10009,1,1,27,155,77
356484,21/1/2011,Beautiful Soho Full Floor  Loft,Beautiful Soho full floor  Loft,Manhattan,Apartment,90,Entire home/apt,10013,3,1,81,450,90
356593,21/1/2011,Lovely 2Br 1Bath In Great Location,Lovely 2BR 1Bath in Great Location,Manhattan,Apartment,95,Entire home/apt,10029,2,1,6,140,96
356933,21/1/2011,Bright Spacious 1Bd Lower East Side,Bright Spacious 1BD Lower East Side,Manhattan,Apartment,90,Entire home/apt,10002,1,1,22,180,90
357533,22/1/2011,Columbia/ HarlemMorningside Studio,Columbia/ Harlem-Morningside Studio,Manhattan,Apartment,95,Entire home/apt,10027,1,1,24,175,98
358568,23/1/2011,Beautiful Photographers Loft,Beautiful photographers loft.,Brooklyn,Loft,90,Entire home/apt,11237,2,1,25,122,90
359035,23/1/2011,E Village Gem On Tree Lined Street,E. Village gem on tree lined street,Manhattan,Apartment,90,Entire home/apt,10009,2,1,19,140,90
359447,23/1/2011,"Spacious & Comfy, Top Of Central Pk","Spacious & Comfy, Top of Central Pk",Manhattan,Apartment,90,Private room,10026,1,1,7,59,91
359500,23/1/2011,Huge West Village Penthouse,Huge West Village Penthouse,Manhattan,Apartment,90,Entire home/apt,10011,2,1,48,445,94
359500,23/1/2011,Room In West Village Penthouse,Room in West Village Penthouse,Manhattan,Apartment,90,Private room,10011,1,1,51,145,93
360183,24/1/2011,Modern 1Br & Suite Fort Greene,MODERN 1br & Suite FORT GREENE,Brooklyn,Apartment,100,Private room,11205,1,1,1,79,100
361155,24/1/2011,Great Room In Ditmas Park,Great room in Ditmas park,Brooklyn,Apartment,95,Private room,11226,1,1,16,57,99
361155,24/1/2011,Perfect Room At Perfect Location,Perfect room at Perfect location,Brooklyn,Apartment,95,Private room,11226,1,1,27,65,98
361254,25/1/2011,Room In Midtown West Times Square,Room in Midtown West Times Square,Manhattan,Apartment,70,Private room,10019,1,1,4,80,70
361855,25/1/2011,Jumel Terrace B&B,Jumel Terrace B&B,Manhattan,Apartment,100,Entire home/apt,10032,3,1,3,400,100
361855,25/1/2011,Private Bookish Garden Apartment,Private Bookish Garden Apartment,Manhattan,Apartment,100,Entire home/apt,10032,3,1,2,450,100
362406,25/1/2011,Cozy Room In Artist'S Apartment,Cozy room in artist's apartment,Brooklyn,Apartment,90,Private room,11237,1,1,23,60,94
362418,25/1/2011,Blue Room Giant Private Bklyn Loft,BLUE ROOM: GIANT PRIVATE BKLYN LOFT,Brooklyn,Loft,100,Private room,11201,1,1,3,135,100
363472,26/1/2011,Sunny Penthouse With Awesome Views,Sunny Penthouse with Awesome views,Manhattan,Apartment,90,Entire home/apt,10009,2,1,7,188,94
363834,26/1/2011,Bright And Lovely 1 Bdrm Apt In Les,Bright and lovely 1 bdrm apt in LES,Manhattan,Apartment,95,Entire home/apt,10002,1,1,23,115,95
364499,27/1/2011,Gorgeous Park View,Gorgeous Park View,Manhattan,Apartment,90,Private room,10026,1,1,95,85,94
364776,27/1/2011,Cozy & Clean Studio In The Les,Cozy & Clean Studio in the LES,Manhattan,Apartment,95,Entire home/apt,10002,1,1,32,150,96
365116,27/1/2011,High Ceilings Near The High Line,High Ceilings near the High Line,Manhattan,Apartment,95,Entire home/apt,10011,1,1,13,199,95
365153,27/1/2011,Gigantic Private Brooklyn Loft,Gigantic Private Brooklyn Loft,Brooklyn,Loft,95,Entire home/apt,11222,2,1,49,229,98
366117,28/1/2011,Charming Modern Apartment,Charming modern apartment,Manhattan,Apartment,90,Entire home/apt,10036,1,1,3,220,90
366131,28/1/2011,Brooklyn Zen,Brooklyn Zen,Brooklyn,Apartment,90,Entire home/apt,11201,1,1,15,150,93
366380,28/1/2011,Great 1 Bedroom Apartment,Great 1 bedroom apartment,Manhattan,Apartment,100,Entire home/apt,10022,1,1,2,200,100
366380,28/1/2011,Great 1 Bedroom Located N Of Un,Great 1 bedroom located N of UN,Manhattan,Apartment,85,Entire home/apt,10022,1,1,14,250,85
366380,28/1/2011,Midtown East 1 Bedroom Apartment,Midtown East 1 bedroom apartment,Manhattan,Apartment,85,Entire home/apt,10022,1,1,29,200,88
366492,28/1/2011,Modern Penthouse Apt In Greenpoint,Modern Penthouse Apt in Greenpoint,Brooklyn,Apartment,95,Entire home/apt,11222,1,1,73,179,96
367494,29/1/2011,Cosy Lower East Side Apartment,Cosy Lower East Side apartment,Manhattan,Apartment,90,Entire home/apt,10002,1,1,10,179,91
368932,30/1/2011,Sunny Studio In Brooklyn,Sunny studio in Brooklyn,Brooklyn,Apartment,80,Entire home/apt,11205,1,1,10,95,80
370261,31/1/2011,Great Midtown 1Bedroom Apartment,Great Midtown 1-Bedroom Apartment,Manhattan,Apartment,100,Entire home/apt,10022,1,1,1,125,100
370612,31/1/2011,Quiet Queen Bed Near Jumel Terrace,Quiet Queen Bed near Jumel Terrace,Manhattan,Apartment,90,Private room,10032,1,1,6,48,90
371322,1/2/2011,Soho Designer'S Loft Prime Location,SOHO DESIGNER'S LOFT PRIME LOCATION,Manhattan,Apartment,80,Entire home/apt,10013,3,1,73,125,81
371444,1/2/2011,Large Studio In Historic Building,Large studio in historic building,Manhattan,Apartment,95,Entire home/apt,10010,2,1,23,195,95
371961,1/2/2011,Large And Sunny Studio Apartment,Large and sunny STUDIO Apartment,Queens,Apartment,80,Entire home/apt,11368,1,1,3,65,82
373085,1/2/2011,Nyc 1Br W73Rd 2Nd Fl WalkUp,NYC 1BR W73rd 2nd Fl walk-up,Manhattan,Apartment,85,Entire home/apt,10023,2,1,28,160,88
373260,1/2/2011,1 Bedroom Nyc Pure Luxury 7B,1 Bedroom NYC Pure Luxury 7B,Manhattan,Apartment,95,Entire home/apt,10016,2,1,27,225,95
373260,1/2/2011,Nyc 2 Bedroom Apartment,NYC 2 BEDROOM APARTMENT.,Manhattan,Apartment,85,Entire home/apt,10016,4,1,81,380,87
373260,1/2/2011,7F Studio Above Spa  Pure Luxury,7F Studio Above Spa - Pure Luxury,Manhattan,Apartment,90,Private room,10016,2,1,13,200,94
373587,1/2/2011,Modern Uws 1Br 1 Block Central Park,Modern UWS 1BR 1 Block Central Park,Manhattan,Apartment,95,Entire home/apt,10025,1,1,30,255,96
374058,2/2/2011,Live Park Water  Designers Home,LIVE. PARK. WATER. - Designers home,Manhattan,Apartment,100,Entire home/apt,10280,1,1,1,200,100
374097,2/2/2011,"Amazing Location 1 Bedroom, Chelsea","Amazing Location 1 Bedroom, Chelsea",Manhattan,Apartment,90,Entire home/apt,10011,1,1,3,230,93
376084,3/2/2011,Carroll Gardens Brownstone Flat,Carroll Gardens Brownstone Flat,Brooklyn,Apartment,100,Entire home/apt,11231,2,1,1,195,100
376762,4/2/2011,"Cool, Comfy Family Home In Brooklyn","Cool, comfy family home in Brooklyn",Brooklyn,House,95,Private room,11221,2,1,5,54,96
377151,4/2/2011,Special Offer 1Bdr In East Village,SPECIAL OFFER* 1BDR IN EAST VILLAGE,Manhattan,Apartment,85,Entire home/apt,10003,1,1,10,269,86
377287,4/2/2011,Great 2 Bdr Apt In Wb/Greenpoint,Great 2 bdr apt in WB/Greenpoint,Brooklyn,Apartment,100,Entire home/apt,11222,2,1,1,230,100
377361,4/2/2011,Sunny & Spacious Nyc Apartment,Sunny & spacious NYC Apartment,Manhattan,Apartment,95,Entire home/apt,10009,2,1,12,168,96
377432,4/2/2011,L'Esquina  Large & Lux Soho Loft,L'Esquina - Large & Lux SoHo Loft,Manhattan,Apartment,95,Entire home/apt,10012,3,1,86,505,95
377432,4/2/2011,Soho Penthouse Loft  20 Ceilings,"SoHo Penthouse Loft - 20"" Ceilings",Manhattan,Loft,90,Entire home/apt,10013,4,1,21,475,94
378631,5/2/2011,Spacious 1Br Near Grand Central,Spacious 1-BR near Grand Central,Manhattan,Apartment,95,Entire home/apt,10016,1,1,213,185,96
379663,6/2/2011,Uws Room With Rooftop Access,UWS Room with Rooftop Access,Manhattan,Apartment,90,Private room,10024,1,1,2,145,90
380073,6/2/2011,"Large, Modern Apt Near Subway In Hk","Large, Modern Apt Near Subway in HK",Manhattan,Apartment,90,Entire home/apt,10019,1,1,17,199,94
380138,7/2/2011,Budget Private Room,Budget Private Room,Queens,Apartment,90,Private room,11385,1,1,136,33,93
380138,7/2/2011,So Easy To Get To The Subway,So Easy To Get to The Subway,Queens,Apartment,85,Private room,11385,1,1,172,35,89
380138,7/2/2011,Your Sunny Private Room ,Your Sunny Private Room ,Queens,Apartment,90,Private room,11385,1,1,179,43,91
380728,7/2/2011,Musician'S Luxury Loft In Chelsea,Musician's Luxury Loft in Chelsea,Manhattan,Apartment,100,Entire home/apt,10011,1,1,3,186,100
380728,7/2/2011,King Bed Artist Loft @ Williamsburg,KING Bed Artist Loft @ Williamsburg,Brooklyn,Apartment,90,Private room,11211,1,1,15,82,91
380728,7/2/2011,Bright Loft For Williamsburg Summer,Bright Loft for Williamsburg Summer,Brooklyn,Apartment,90,Private room,11249,1,1,2,95,90
380967,7/2/2011,Spacious In Williamsburg Sleeps 4,Spacious in Williamsburg Sleeps 4,Brooklyn,Apartment,95,Entire home/apt,11211,2,1,16,150,97
381116,7/2/2011,Chelsea/Nomad/Flatiron 1 Bedroom,Chelsea/Nomad/Flatiron 1 bedroom,Manhattan,Apartment,100,Entire home/apt,10001,1,1,2,450,100
381254,7/2/2011,Gorgeous OneBedroom In Fort Greene,Gorgeous One-Bedroom in Fort Greene,Brooklyn,Apartment,100,Entire home/apt,11238,1,1,1,109,100
384157,9/2/2011,Charming One Bedroom Apartment,Charming one Bedroom Apartment,Manhattan,Apartment,85,Entire home/apt,10025,2,1,5,175,88
384595,9/2/2011,Les Private Balcony Great Views,LES. Private Balcony. Great views.,Manhattan,Apartment,100,Entire home/apt,10002,1,1,10,180,100
384752,9/2/2011,Perfect Location / Calm Sanctuary,Perfect Location / Calm Sanctuary,Brooklyn,Apartment,90,Entire home/apt,11211,1,1,4,174,90
384752,9/2/2011,Perfect Location / Calm Sanctuary,Perfect Location / Calm Sanctuary,Brooklyn,Apartment,90,Private room,11211,1,1,19,78,94
384796,9/2/2011,Private Apartment With Yard Access,*PRIVATE APARTMENT WITH YARD ACCESS,Brooklyn,Apartment,85,Entire home/apt,11211,3,1,6,120,87
384796,9/2/2011,Private Studio L Train Waterfront,PRIVATE STUDIO: L TRAIN WATERFRONT,Brooklyn,Apartment,95,Entire home/apt,11211,1,1,111,130,95
384796,9/2/2011,Private Apartment Bedford L Train,PRIVATE APARTMENT: BEDFORD L TRAIN,Brooklyn,Apartment,90,Entire home/apt,11249,2,1,49,150,92
384796,9/2/2011,Private Apt Steps To Waterfront,PRIVATE APT: STEPS TO WATERFRONT,Brooklyn,Apartment,90,Entire home/apt,11249,2,1,75,150,91
384796,9/2/2011,Prime Location Steps To L Train,*PRIME LOCATION* STEPS TO L TRAIN,Brooklyn,Apartment,90,Private room,11249,2,1,37,85,90
384796,9/2/2011,Private BathroomPrime Location,PRIVATE BATHROOM*PRIME LOCATION*,Brooklyn,Apartment,90,Private room,11249,2,1,19,85,90
